Order_ID,Order_Date,Customer_Name,Customer_Segment,Country,Region,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Percent,Total_Sales,Shipping_Cost,Profit,Payment_Method,Expected_Total_Sales,Recorded_Total_Sales,Sales_Match,Year,Month,Month_Name,Quarter,Profit_Margin,Shipping_Cost_Ratio
ORD-11095,2025-07-29,Mia Harris,Consumer,South Korea,Asia Pacific,Furniture,Bookshelf 5-Tier,1,95.66,0,95.66,10.25,28.01,Paypal,95.66,95.66,True,2025,7,July,3,0.2928078611749948,0.10715032406439473
ORD-11838,2025-07-29,Barbara Robinson,Consumer,Mexico,North America,Clothing & Accessories,Canvas Messenger Bag,8,45.61,20,291.9,10.2,99.26,Cash On Delivery,291.9,291.9,True,2025,7,July,3,0.3400479616306955,0.03494347379239465
ORD-11118,2025-07-31,Mia Johnson,Consumer,Spain,Europe,Furniture,Desk Organizer Set,1,27.82,5,26.43,7.75,1.99,Paypal,26.43,26.43,True,2025,7,July,3,0.07529322739311389,0.29322739311388574
ORD-11439,2025-07-31,Maria Rodriguez,Consumer,United Kingdom,Europe,Clothing & Accessories,Travel Backpack 30L,3,107.11,5,305.26,11.77,132.82,Credit Card,305.26,305.26,True,2025,7,July,3,0.43510450108104565,0.03855729542029745
ORD-10770,2025-08-01,Amir Thompson,Corporate,Colombia,South America,Technology,Webcam HD 1080p,5,81.71,20,326.84,22.16,79.98,Paypal,326.84,326.84,True,2025,8,August,3,0.24470689022151515,0.06780075878105496
ORD-11176,2025-08-01,Carlos Thomas,Home Office,Canada,North America,Technology,Wireless Ergonomic Mouse,1,31.28,0,31.28,7.32,6.76,Credit Card,31.28,31.28,True,2025,8,August,3,0.21611253196930943,0.2340153452685422
ORD-10310,2025-08-02,Michael Oliveira,Corporate,Colombia,South America,Office Supplies,Ballpoint Pen Pack 12,1,8.78,0,8.78,11.95,-7.12,Paypal,8.78,8.78,True,2025,8,August,3,-0.8109339407744875,1.3610478359908884
ORD-10397,2025-08-02,Yuki Robinson,Consumer,South Africa,Middle East & Africa,Technology,Portable External SSD 1TB,1,115.18,5,109.42,11.78,34.29,Bank Transfer,109.42,109.42,True,2025,8,August,3,0.3133796380917565,0.1076585633339426
ORD-11289,2025-08-03,Sophie Martin,Consumer,Canada,North America,Furniture,Standing Desk Converter,1,111.03,0,111.03,7.07,37.34,Credit Card,111.03,111.03,True,2025,8,August,3,0.3363055030172026,0.06367648383319824
ORD-10627,2025-08-04,Oscar Müller,Consumer,United States,North America,Technology,Wireless Ergonomic Mouse,5,39.06,15,166.0,11.47,47.11,Credit Card,166.0,166.0,True,2025,8,August,3,0.28379518072289156,0.06909638554216868
ORD-10410,2025-08-05,Karen Patel,Consumer,South Africa,Middle East & Africa,Office Supplies,Binder Clips Assorted 48pc,1,15.21,5,14.45,12.63,-5.02,Paypal,14.45,14.45,True,2025,8,August,3,-0.34740484429065743,0.8740484429065745
ORD-11465,2025-08-05,Kenji Santos,Home Office,France,Europe,Office Supplies,Ballpoint Pen Pack 12,3,15.81,10,42.69,11.47,9.88,Bank Transfer,42.69,42.69,True,2025,8,August,3,0.2314359334738815,0.26868118997423285
ORD-11264,2025-08-06,Sophie Sato,Consumer,Mexico,North America,Furniture,Floating Wall Shelves Set,3,41.55,5,118.42,7.02,36.61,Paypal,118.42,118.42,True,2025,8,August,3,0.3091538591454146,0.05928052693801722
ORD-11619,2025-08-06,Emma Sato,Consumer,South Korea,Asia Pacific,Furniture,Desk Organizer Set,1,30.49,15,25.92,10.67,-3.04,Cash On Delivery,25.92,25.92,True,2025,8,August,3,-0.11728395061728394,0.4116512345679012
ORD-10670,2025-08-07,Carlos Sharma,Corporate,Japan,Asia Pacific,Clothing & Accessories,Polarized Sunglasses,4,35.06,10,126.22,11.96,44.14,Credit Card,126.22,126.22,True,2025,8,August,3,0.34970686103628584,0.09475518935192521
ORD-10118,2025-08-09,Noah Rodriguez,Consumer,Germany,Europe,Clothing & Accessories,Leather Wallet Minimalist,6,46.59,0,279.54,19.31,120.46,Paypal,279.54,279.54,True,2025,8,August,3,0.43092222937683333,0.06907777062316663
ORD-11621,2025-08-09,Carlos Sharma,Consumer,United States,North America,Clothing & Accessories,Leather Wallet Minimalist,1,36.3,5,34.48,6.35,9.98,Credit Card,34.48,34.48,True,2025,8,August,3,0.2894431554524362,0.1841647331786543
ORD-10985,2025-08-10,Ethan Wang,Corporate,Brazil,South America,Technology,Wireless Bluetooth Headphones,2,139.35,10,250.83,11.26,86.29,Cash On Delivery,250.83,250.83,True,2025,8,August,3,0.3440178607024678,0.044890962006139616
ORD-11180,2025-08-10,Robert Thomas,Consumer,Spain,Europe,Clothing & Accessories,Travel Backpack 30L,4,39.23,20,125.54,10.84,36.24,Bank Transfer,125.54,125.54,True,2025,8,August,3,0.2886729329297435,0.08634698104189899
ORD-10763,2025-08-11,Mary Khan,Corporate,China,Asia Pacific,Office Supplies,Whiteboard Markers Set 8,3,20.38,10,55.03,14.11,13.41,Paypal,55.03,55.03,True,2025,8,August,3,0.24368526258404508,0.25640559694711973
ORD-11112,2025-08-13,Felix Leroy,Corporate,Spain,Europe,Clothing & Accessories,Sports Water Bottle 750ml,4,15.79,15,53.69,14.99,7.12,Bank Transfer,53.69,53.69,True,2025,8,August,3,0.1326131495623021,0.27919538089029616
ORD-10369,2025-08-16,Wei Sharma,Consumer,Uae,Middle East & Africa,Clothing & Accessories,Business Casual Blazer,5,79.7,15,338.72,21.72,117.75,Bank Transfer,338.72,338.72,True,2025,8,August,3,0.3476322626358054,0.06412376003778932
ORD-10800,2025-08-16,Kenji Williams,Home Office,Germany,Europe,Clothing & Accessories,Leather Wallet Minimalist,11,28.85,5,301.48,31.33,111.48,Paypal,301.48,301.48,True,2025,8,August,3,0.36977577285392066,0.10392065808677191
ORD-11420,2025-08-16,Olga Yamamoto,Corporate,Germany,Europe,Technology,Portable External SSD 1TB,4,141.99,0,567.96,15.11,240.47,Bank Transfer,567.96,567.96,True,2025,8,August,3,0.42339249242904425,0.026603986196211
ORD-11366,2025-08-17,Ingrid Nilsson,Corporate,South Korea,Asia Pacific,Furniture,Floating Wall Shelves Set,6,70.12,10,378.65,13.58,112.64,Credit Card,378.65,378.65,True,2025,8,August,3,0.29747788194902947,0.03586425458867028
ORD-10393,2025-08-18,William Chen,Corporate,Mexico,North America,Office Supplies,Whiteboard Markers Set 8,2,8.94,10,16.09,6.66,1.38,Credit Card,16.09,16.09,True,2025,8,August,3,0.08576755748912368,0.4139216904909882
ORD-11899,2025-08-20,Ivan Nilsson,Corporate,United Kingdom,Europe,Clothing & Accessories,Polarized Sunglasses,3,45.19,15,115.23,9.71,37.74,Credit Card,115.23,115.23,True,2025,8,August,3,0.3275188752928925,0.0842662501084787
ORD-10028,2025-08-21,Ahmed Johansson,Corporate,United Kingdom,Europe,Technology,Wireless Ergonomic Mouse,6,37.48,20,179.9,12.68,43.54,Paypal,179.9,179.9,True,2025,8,August,3,0.24202334630350195,0.07048360200111173
ORD-11669,2025-08-22,Amina Sharma,Consumer,Canada,North America,Office Supplies,Ballpoint Pen Pack 12,1,12.12,10,10.91,6.34,-0.88,Cash On Delivery,10.91,10.91,True,2025,8,August,3,-0.08065994500458296,0.5811182401466545
ORD-10451,2025-08-23,Elizabeth Williams,Corporate,United Kingdom,Europe,Clothing & Accessories,Travel Backpack 30L,4,33.66,0,134.64,10.38,56.94,Credit Card,134.64,134.64,True,2025,8,August,3,0.4229055258467023,0.07709447415329769
ORD-10221,2025-08-24,James Williams,Home Office,United States,North America,Furniture,Bookshelf 5-Tier,10,85.05,0,850.5,26.06,314.14,Bank Transfer,850.5,850.5,True,2025,8,August,3,0.36935920047031157,0.030640799529688418
ORD-11905,2025-08-24,Xiao Santos,Consumer,Colombia,South America,Technology,Wireless Bluetooth Headphones,5,175.98,0,879.9,21.15,374.8,Bank Transfer,879.9,879.9,True,2025,8,August,3,0.4259574951699057,0.024036822366177973
ORD-10781,2025-08-25,Ava Fischer,Corporate,Germany,Europe,Technology,Wireless Bluetooth Headphones,13,161.29,20,1677.42,27.16,497.04,Credit Card,1677.42,1677.42,True,2025,8,August,3,0.2963121937260793,0.016191532234026064
ORD-11354,2025-08-25,Olga Leroy,Corporate,Uae,Middle East & Africa,Furniture,Corner L-Shaped Desk,1,377.92,0,377.92,13.11,138.06,Paypal,377.92,377.92,True,2025,8,August,3,0.36531541066892464,0.03468988145639289
ORD-10287,2025-08-26,Hans Oliveira,Consumer,South Korea,Asia Pacific,Office Supplies,Whiteboard Markers Set 8,1,17.45,15,14.83,9.94,-2.96,Credit Card,14.83,14.83,True,2025,8,August,3,-0.19959541469993256,0.6702629804450438
ORD-10164,2025-08-27,Hanna Sato,Consumer,Spain,Europe,Technology,Mechanical Gaming Keyboard,4,89.1,15,302.94,16.32,90.6,Paypal,302.94,302.94,True,2025,8,August,3,0.29906912259853435,0.05387205387205388
ORD-10739,2025-08-27,Amir Brown,Home Office,Italy,Europe,Technology,Mechanical Gaming Keyboard,9,162.84,10,1319.0,16.36,496.58,Paypal,1319.0,1319.0,True,2025,8,August,3,0.37648218347232754,0.012403335860500379
ORD-10307,2025-08-28,Ali Kim,Home Office,United Kingdom,Europe,Technology,Mechanical Gaming Keyboard,2,67.73,15,115.14,10.18,30.46,Cash On Delivery,115.14,115.14,True,2025,8,August,3,0.2645475073823172,0.08841410456835157
ORD-10610,2025-08-28,Emma Wang,Consumer,Australia,Asia Pacific,Technology,Smart LED Desk Lamp,5,56.91,10,256.09,13.57,86.02,Cash On Delivery,256.09,256.09,True,2025,8,August,3,0.3358975360224921,0.05298918349017924
ORD-11971,2025-08-28,William Martin,Corporate,United States,North America,Clothing & Accessories,Leather Wallet Minimalist,1,20.71,10,18.64,7.24,1.04,Credit Card,18.64,18.64,True,2025,8,August,3,0.055793991416309016,0.388412017167382
ORD-10458,2025-08-29,Wei Thompson,Consumer,United States,North America,Furniture,Bookshelf 5-Tier,1,153.82,10,138.44,6.07,40.08,Paypal,138.44,138.44,True,2025,8,August,3,0.28951170182028313,0.04384570933256285
ORD-11140,2025-08-29,Jennifer Robinson,Consumer,United Kingdom,Europe,Clothing & Accessories,Polarized Sunglasses,8,75.6,10,544.32,14.7,227.22,Credit Card,544.32,544.32,True,2025,8,August,3,0.41743827160493824,0.027006172839506168
ORD-10037,2025-08-30,Ivan Costa,Home Office,Germany,Europe,Furniture,Filing Cabinet 3-Drawer,2,222.78,15,378.73,9.94,101.45,Credit Card,378.73,378.73,True,2025,8,August,3,0.26786893037256093,0.026245610329258307
ORD-11894,2025-08-31,Elizabeth Miller,Home Office,United States,North America,Furniture,Floating Wall Shelves Set,7,80.08,10,504.5,16.07,152.09,Credit Card,504.5,504.5,True,2025,8,August,3,0.30146679881070365,0.031853320118929634
ORD-10486,2025-09-01,Lucas Romano,Consumer,France,Europe,Clothing & Accessories,Cotton Formal Shirt,5,38.66,0,193.3,12.1,84.55,Paypal,193.3,193.3,True,2025,9,September,3,0.43740300051733055,0.06259699948266942
ORD-10351,2025-09-02,Fatima Johnson,Consumer,France,Europe,Furniture,Floating Wall Shelves Set,3,95.44,0,286.32,14.19,100.34,Paypal,286.32,286.32,True,2025,9,September,3,0.35044705224923167,0.04955993294216261
ORD-10798,2025-09-02,Pierre Anderson,Corporate,China,Asia Pacific,Furniture,Monitor Riser Wood,10,61.71,10,555.39,27.35,157.78,Credit Card,555.39,555.39,True,2025,9,September,3,0.28408865842020925,0.04924467491312411
ORD-10965,2025-09-02,Clara Robinson,Consumer,Italy,Europe,Furniture,Bookshelf 5-Tier,2,161.02,0,322.04,10.83,117.99,Paypal,322.04,322.04,True,2025,9,September,3,0.3663830580052167,0.03362936281207303
ORD-11990,2025-09-02,Jennifer Clark,Corporate,Saudi Arabia,Middle East & Africa,Office Supplies,Stapler Full-Size,2,11.64,10,20.95,13.33,-2.86,Credit Card,20.95,20.95,True,2025,9,September,3,-0.13651551312649166,0.6362768496420048
ORD-10986,2025-09-03,Robert Leroy,Consumer,India,Asia Pacific,Clothing & Accessories,Leather Belt Classic,2,17.55,20,28.08,11.1,-0.57,Credit Card,28.08,28.08,True,2025,9,September,3,-0.0202991452991453,0.39529914529914534
ORD-11620,2025-09-03,Pierre Costa,Corporate,United States,North America,Technology,Smart LED Desk Lamp,1,62.48,15,53.11,5.86,12.89,Bank Transfer,53.11,53.11,True,2025,9,September,3,0.24270382225569573,0.11033703633967239
ORD-10771,2025-09-05,Ayumi Singh,Consumer,Spain,Europe,Office Supplies,Paper Clips Box 500pc,5,5.25,0,26.25,12.14,2.3,Credit Card,26.25,26.25,True,2025,9,September,3,0.08761904761904761,0.4624761904761905
ORD-11087,2025-09-05,Thomas Oliveira,Corporate,Uae,Middle East & Africa,Furniture,Standing Desk Converter,1,241.54,15,205.31,13.18,47.21,Credit Card,205.31,205.31,True,2025,9,September,3,0.22994496127806732,0.0641956066436121
ORD-11075,2025-09-06,Nadia Ahmed,Consumer,Spain,Europe,Office Supplies,Stapler Full-Size,3,7.54,0,22.62,10.42,2.02,Credit Card,22.62,22.62,True,2025,9,September,3,0.08930150309460654,0.4606542882404951
ORD-10053,2025-09-07,Diego Miller,Home Office,Australia,Asia Pacific,Furniture,Bookshelf 5-Tier,2,195.17,15,331.79,10.46,87.13,Credit Card,331.79,331.79,True,2025,9,September,3,0.26260586515567075,0.0315259652189638
ORD-11086,2025-09-07,Amina Nilsson,Consumer,Australia,Asia Pacific,Technology,USB-C Hub Multiport Adapter,4,37.45,5,142.31,17.43,42.49,Credit Card,142.31,142.31,True,2025,9,September,3,0.2985735366453517,0.12247909493359567
ORD-10166,2025-09-08,Jennifer Pereira,Consumer,Saudi Arabia,Middle East & Africa,Technology,Webcam HD 1080p,8,48.19,0,385.52,18.04,155.44,Bank Transfer,385.52,385.52,True,2025,9,September,3,0.40319568375181575,0.046793940651587464
ORD-10185,2025-09-08,Sarah Clark,Consumer,Brazil,South America,Furniture,Mesh Back Task Chair,2,293.43,10,528.17,12.96,163.09,Paypal,528.17,528.17,True,2025,9,September,3,0.3087831569381071,0.024537554196565503
ORD-10234,2025-09-08,Sophie Sharma,Consumer,Spain,Europe,Technology,Portable External SSD 1TB,2,94.47,10,170.05,11.19,54.94,Credit Card,170.05,170.05,True,2025,9,September,3,0.3230814466333431,0.0658041752425757
ORD-10145,2025-09-09,Ali Wang,Consumer,India,Asia Pacific,Furniture,Monitor Riser Wood,3,40.83,5,116.37,15.87,27.01,Credit Card,116.37,116.37,True,2025,9,September,3,0.23210449428546875,0.13637535447280225
ORD-10671,2025-09-09,Diego Sharma,Corporate,United Kingdom,Europe,Technology,Laptop Stand Adjustable,1,68.69,10,61.82,8.79,15.25,Paypal,61.82,61.82,True,2025,9,September,3,0.24668392106114526,0.14218699450016176
ORD-11794,2025-09-09,Ali Miller,Consumer,India,Asia Pacific,Furniture,Ergonomic Office Chair,2,396.83,10,714.29,12.78,225.31,Bank Transfer,714.29,714.29,True,2025,9,September,3,0.31543210740735556,0.017891892648644107
ORD-10111,2025-09-11,Sakura Nilsson,Corporate,Uae,Middle East & Africa,Clothing & Accessories,Sports Water Bottle 750ml,4,28.55,10,102.78,14.0,31.68,Credit Card,102.78,102.78,True,2025,9,September,3,0.30823117338003503,0.13621327106440942
ORD-10643,2025-09-11,Marco Tanaka,Consumer,Italy,Europe,Technology,USB-C Hub Multiport Adapter,1,52.17,20,41.74,7.51,5.54,Cash On Delivery,41.74,41.74,True,2025,9,September,3,0.1327264015333014,0.17992333493052226
ORD-11831,2025-09-14,Raj Thompson,Consumer,Argentina,South America,Office Supplies,Sticky Notes Multicolor 6-Pack,2,14.53,15,24.7,12.13,-0.51,Bank Transfer,24.7,24.7,True,2025,9,September,3,-0.020647773279352227,0.49109311740890693
ORD-10555,2025-09-15,Ahmed Russo,Consumer,Japan,Asia Pacific,Technology,Mechanical Gaming Keyboard,3,70.32,15,179.32,16.16,47.13,Paypal,179.32,179.32,True,2025,9,September,3,0.26282623243363823,0.09011822440330136
ORD-11046,2025-09-15,Sophie White,Corporate,Spain,Europe,Office Supplies,Paper Clips Box 500pc,3,9.7,5,27.64,13.8,0.75,Credit Card,27.64,27.64,True,2025,9,September,3,0.027134587554269174,0.49927641099855286
ORD-11931,2025-09-15,Kenji Miller,Home Office,India,Asia Pacific,Office Supplies,Sticky Notes Multicolor 6-Pack,9,10.29,0,92.61,30.73,20.21,Cash On Delivery,92.61,92.61,True,2025,9,September,3,0.21822697332901417,0.3318216175359033
ORD-10133,2025-09-16,Patricia Weber,Home Office,France,Europe,Technology,Smart LED Desk Lamp,1,39.87,0,39.87,8.38,9.56,Paypal,39.87,39.87,True,2025,9,September,3,0.2397792826686732,0.2101830950589416
ORD-10282,2025-09-16,Patricia Pereira,Corporate,Saudi Arabia,Middle East & Africa,Clothing & Accessories,Cotton Formal Shirt,2,64.38,0,128.76,14.62,49.76,Credit Card,128.76,128.76,True,2025,9,September,3,0.3864554209381796,0.11354457906182044
ORD-10290,2025-09-16,Isabella Smith,Corporate,Canada,North America,Clothing & Accessories,Leather Belt Classic,1,42.67,20,34.14,5.71,7.09,Paypal,34.14,34.14,True,2025,9,September,3,0.20767428236672525,0.16725248974809606
ORD-10862,2025-09-16,Isabella Khan,Home Office,Canada,North America,Furniture,Standing Desk Converter,2,330.31,0,660.62,6.51,257.74,Credit Card,660.62,660.62,True,2025,9,September,3,0.39014864823953255,0.009854379219521056
ORD-11715,2025-09-16,Olga Weber,Consumer,South Korea,Asia Pacific,Clothing & Accessories,Business Casual Blazer,1,105.62,10,95.06,9.73,32.52,Paypal,95.06,95.06,True,2025,9,September,3,0.3420997264885336,0.10235640648011782
ORD-11753,2025-09-16,Christopher Rodriguez,Consumer,Spain,Europe,Technology,Noise Cancelling Earbuds,2,195.6,5,371.64,8.2,148.28,Paypal,371.64,371.64,True,2025,9,September,3,0.3989882682165537,0.022064363362393712
ORD-10047,2025-09-17,Karen Suzuki,Consumer,France,Europe,Furniture,Folding Table Portable,6,64.16,15,327.22,11.04,85.2,Cash On Delivery,327.22,327.22,True,2025,9,September,3,0.2603752826844325,0.03373876902389829
ORD-10235,2025-09-19,Robert Tanaka,Corporate,Spain,Europe,Furniture,Folding Table Portable,2,85.22,5,161.92,9.28,50.38,Credit Card,161.92,161.92,True,2025,9,September,3,0.3111413043478261,0.05731225296442688
ORD-10386,2025-09-19,Amir Dubois,Home Office,Canada,North America,Clothing & Accessories,Sports Water Bottle 750ml,1,9.94,20,7.95,6.62,-3.64,Bank Transfer,7.95,7.95,True,2025,9,September,3,-0.4578616352201258,0.8327044025157233
ORD-10501,2025-09-19,Clara Hassan,Consumer,Australia,Asia Pacific,Furniture,Bookshelf 5-Tier,1,167.52,0,167.52,10.49,56.52,Paypal,167.52,167.52,True,2025,9,September,3,0.33739255014326647,0.0626193887297039
ORD-10628,2025-09-19,Joseph Wang,Home Office,Italy,Europe,Furniture,Standing Desk Converter,1,237.11,20,189.69,7.78,39.64,Bank Transfer,189.69,189.69,True,2025,9,September,3,0.20897253413464073,0.04101428646739417
ORD-11748,2025-09-19,Susan Laurent,Home Office,Colombia,South America,Office Supplies,Tape Dispenser Heavy Duty,6,20.04,10,108.22,13.93,40.18,Paypal,108.22,108.22,True,2025,9,September,3,0.37128072445019406,0.12871927554980594
ORD-10536,2025-09-20,Joseph Weber,Consumer,Spain,Europe,Furniture,Standing Desk Converter,7,311.46,0,2180.22,11.81,860.28,Cash On Delivery,2180.22,2180.22,True,2025,9,September,3,0.394584032804029,0.005416884534588253
ORD-10653,2025-09-22,Amir Ferrari,Corporate,Argentina,South America,Furniture,Desk Organizer Set,2,42.2,15,71.74,12.37,8.73,Credit Card,71.74,71.74,True,2025,9,September,3,0.12168943406746587,0.1724282129913577
ORD-11721,2025-09-22,Elizabeth Zhang,Corporate,Canada,North America,Clothing & Accessories,Leather Wallet Minimalist,8,15.3,10,110.16,9.77,39.19,Cash On Delivery,110.16,110.16,True,2025,9,September,3,0.3557552650689905,0.08868917937545388
ORD-10548,2025-09-23,Chen Chen,Consumer,South Korea,Asia Pacific,Furniture,Folding Table Portable,4,72.47,10,260.89,14.16,72.8,Credit Card,260.89,260.89,True,2025,9,September,3,0.2790448081566944,0.054275748399708695
ORD-10940,2025-09-23,Robert Rodriguez,Consumer,Italy,Europe,Office Supplies,Tape Dispenser Heavy Duty,12,9.02,5,102.83,26.58,27.54,Cash On Delivery,102.83,102.83,True,2025,9,September,3,0.2678206749003209,0.2584848779539045
ORD-11541,2025-09-23,Sarah Weber,Home Office,United States,North America,Furniture,Mesh Back Task Chair,6,118.21,15,602.87,11.16,166.15,Credit Card,602.87,602.87,True,2025,9,September,3,0.2755983877121104,0.01851145354719923
ORD-10313,2025-09-24,Noah Fischer,Consumer,France,Europe,Office Supplies,Desk Calendar 2025,1,15.04,0,15.04,9.15,-0.88,Cash On Delivery,15.04,15.04,True,2025,9,September,3,-0.05851063829787234,0.6083776595744681
ORD-10319,2025-09-24,Hans Laurent,Consumer,South Africa,Middle East & Africa,Office Supplies,Stapler Full-Size,7,7.09,5,47.15,17.72,7.1,Paypal,47.15,47.15,True,2025,9,September,3,0.15058324496288442,0.37582184517497347
ORD-10269,2025-09-25,Chen Martinez,Consumer,Japan,Asia Pacific,Furniture,Bookshelf 5-Tier,1,103.88,5,98.69,9.92,26.44,Bank Transfer,98.69,98.69,True,2025,9,September,3,0.2679096159691965,0.10051676968284527
ORD-10505,2025-09-25,Fatima Weber,Consumer,Italy,Europe,Office Supplies,Stapler Full-Size,4,15.78,10,56.81,13.58,14.83,Paypal,56.81,56.81,True,2025,9,September,3,0.26104559056504134,0.23904242210878365
ORD-10960,2025-09-25,Olivia Ali,Home Office,Canada,North America,Office Supplies,Highlighters Neon Pack 6,4,10.63,5,40.39,11.15,10.11,Credit Card,40.39,40.39,True,2025,9,September,3,0.2503094825451844,0.2760584303045308
ORD-11040,2025-09-25,Diego Ferrari,Corporate,Germany,Europe,Clothing & Accessories,Business Casual Blazer,1,78.87,25,59.15,8.91,10.8,Paypal,59.15,59.15,True,2025,9,September,3,0.18258664412510567,0.15063398140321219
ORD-10552,2025-09-26,Zara Williams,Consumer,Spain,Europe,Technology,Wireless Bluetooth Headphones,2,153.3,5,291.27,8.25,114.39,Cash On Delivery,291.27,291.27,True,2025,9,September,3,0.39272839633329903,0.02832423524564837
ORD-10689,2025-09-26,Layla Sharma,Corporate,Nigeria,Middle East & Africa,Technology,Wireless Bluetooth Headphones,2,171.18,10,308.12,12.02,107.8,Cash On Delivery,308.12,308.12,True,2025,9,September,3,0.34986368947163443,0.03901077502271842
ORD-10972,2025-09-26,Isabella White,Corporate,Japan,Asia Pacific,Office Supplies,Stapler Full-Size,3,11.89,25,26.75,12.8,-2.1,Paypal,26.75,26.75,True,2025,9,September,3,-0.07850467289719626,0.4785046728971963
ORD-10170,2025-09-27,Fatima Li,Corporate,Mexico,North America,Technology,Noise Cancelling Earbuds,10,198.45,10,1786.05,26.78,667.79,Credit Card,1786.05,1786.05,True,2025,9,September,3,0.37389210828364267,0.01499398113154727
ORD-11044,2025-09-27,Ingrid Wang,Corporate,United States,North America,Office Supplies,Premium Notebook Set A5,7,13.33,10,83.98,10.58,31.41,Credit Card,83.98,83.98,True,2025,9,September,3,0.3740176232436294,0.12598237675637056
ORD-10850,2025-09-28,Ethan Chen,Consumer,Canada,North America,Office Supplies,Sticky Notes Multicolor 6-Pack,2,4.32,0,8.64,9.4,-4.65,Paypal,8.64,8.64,True,2025,9,September,3,-0.5381944444444444,1.087962962962963
ORD-11071,2025-09-28,Fatima Zhang,Consumer,India,Asia Pacific,Technology,Webcam HD 1080p,2,62.91,10,113.24,11.57,32.47,Paypal,113.24,113.24,True,2025,9,September,3,0.2867361356411162,0.10217237725185448
ORD-10195,2025-09-29,Maria Ahmed,Consumer,France,Europe,Furniture,Desk Organizer Set,4,41.86,10,150.7,11.78,38.46,Bank Transfer,150.7,150.7,True,2025,9,September,3,0.25520902455209027,0.07816854678168547
ORD-10204,2025-09-29,Sophie Martinez,Corporate,Nigeria,Middle East & Africa,Technology,Portable External SSD 1TB,2,116.5,0,233.0,15.18,89.67,Bank Transfer,233.0,233.0,True,2025,9,September,3,0.38484978540772535,0.06515021459227467
ORD-10542,2025-09-29,Thomas Hassan,Corporate,Saudi Arabia,Middle East & Africa,Furniture,Mesh Back Task Chair,3,190.05,10,513.14,17.04,154.01,Bank Transfer,513.14,513.14,True,2025,9,September,3,0.30013251744163383,0.03320731184472074
ORD-10368,2025-09-30,Yuki Miller,Consumer,Australia,Asia Pacific,Furniture,Folding Table Portable,2,63.03,10,113.45,10.28,27.53,Cash On Delivery,113.45,113.45,True,2025,9,September,3,0.24266196562362274,0.09061260467166152
ORD-11945,2025-09-30,Sakura Rossi,Consumer,Germany,Europe,Clothing & Accessories,Travel Backpack 30L,4,55.18,20,176.58,14.34,51.88,Cash On Delivery,176.58,176.58,True,2025,9,September,3,0.29380450787178614,0.08120965001698946
ORD-10179,2025-10-01,Emma Johnson,Corporate,Australia,Asia Pacific,Technology,Noise Cancelling Earbuds,2,190.58,15,323.99,12.64,101.71,Credit Card,323.99,323.99,True,2025,10,October,4,0.3139294422667366,0.03901354980091978
ORD-10299,2025-10-01,Michael Park,Home Office,India,Asia Pacific,Office Supplies,Tape Dispenser Heavy Duty,5,14.09,5,66.93,13.7,21.53,Credit Card,66.93,66.93,True,2025,10,October,4,0.3216793665023158,0.20469146869864033
ORD-11130,2025-10-01,James Santos,Home Office,Australia,Asia Pacific,Technology,Tablet Stand Holder,6,26.66,0,159.96,19.35,52.63,Credit Card,159.96,159.96,True,2025,10,October,4,0.3290197549387347,0.12096774193548387
ORD-11984,2025-10-01,Linda Khan,Consumer,Uae,Middle East & Africa,Technology,Portable External SSD 1TB,2,109.17,5,207.42,13.67,73.66,Paypal,207.42,207.42,True,2025,10,October,4,0.35512486741876387,0.06590492720084852
ORD-11703,2025-10-02,Zara Oliveira,Home Office,France,Europe,Technology,USB-C Hub Multiport Adapter,10,34.31,10,308.79,21.64,98.44,Paypal,308.79,308.79,True,2025,10,October,4,0.3187927070177143,0.07007998963697011
ORD-10918,2025-10-03,Richard Ali,Corporate,Mexico,North America,Office Supplies,Paper Clips Box 500pc,4,5.4,5,20.52,10.6,0.2,Credit Card,20.52,20.52,True,2025,10,October,4,0.009746588693957116,0.5165692007797271
ORD-11055,2025-10-03,David Williams,Consumer,United States,North America,Technology,Laptop Stand Adjustable,2,56.99,15,96.88,6.66,27.53,Credit Card,96.88,96.88,True,2025,10,October,4,0.2841659785301404,0.06874483897605285
ORD-11567,2025-10-03,Mary Anderson,Consumer,Mexico,North America,Office Supplies,Desk Calendar 2025,2,18.13,5,34.45,9.51,8.62,Bank Transfer,34.45,34.45,True,2025,10,October,4,0.25021770682148037,0.27605224963715524
ORD-10649,2025-10-04,Wei Zhang,Consumer,Germany,Europe,Technology,Laptop Stand Adjustable,2,67.56,5,128.36,9.15,44.89,Paypal,128.36,128.36,True,2025,10,October,4,0.349719538797133,0.07128388906201308
ORD-10238,2025-10-05,Ava Rossi,Corporate,China,Asia Pacific,Furniture,Bookshelf 5-Tier,1,128.66,5,122.23,9.94,35.09,Paypal,122.23,122.23,True,2025,10,October,4,0.2870817311625624,0.08132209768469278
ORD-10719,2025-10-05,Sophie Tanaka,Consumer,Spain,Europe,Furniture,Filing Cabinet 3-Drawer,3,145.39,5,414.36,11.97,140.69,Paypal,414.36,414.36,True,2025,10,October,4,0.33953566946616465,0.0288879235447437
ORD-10890,2025-10-05,Olga Garcia,Corporate,Mexico,North America,Furniture,Corner L-Shaped Desk,2,301.44,5,572.74,7.89,203.12,Credit Card,572.74,572.74,True,2025,10,October,4,0.3546460872298076,0.013775884345427244
